Reaction ID,Reaction name,Subsystem,Present in,"Carbon-normalised yield (Am, reference)",Carbon-normalised yield (Af),"Yield difference (Am - Af, Am as reference)",Higher yield in,Active in pFBA (Af),Active in pFBA (Am)
MAR09948,"Acylcoa hydrolase, Cis, Cis-11, 14-Eicosadienoyl CoA",Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False
MAR00743,C18:3-CoA elongation,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False
MAR00700,Exchange of TTA,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03220,3(S)-OH-13-cis-docosenoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR09925,Exchange of acylcarnitine(16:0) #3,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09924,Exchange of acylcarnitine(18:0) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09923,Exchange of acylcarnitine(18:1) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09922,Exchange of acylcarnitine(18:2) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00699,Exchange of TPA #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00698,Exchange of TPA,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09917,Carnitine shuttle of acylcarnitine(16:0)/Na+ (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09961,Carnitine shuttle of Na+/tetradecenoylcarnitine(5) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09973,Transport of Na+/3-Methylhistidine (c->e),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR09915,Carnitine shuttle of Na+/acylcarnitine(18:1) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR02149,Trans-Dodec-2-Enoyl CoA Reductase,Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False
MAR00186,Fatty Acyl CoA Desaturase (N-C20:4CoA -> N-C20:5CoA),Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False
MAR00747,C20:4-CoA elongation,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False
MAR03221,3-oxo-13cis-docosenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03222,(11Z)-eicosenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03223,"trans,cis-2,11-eicosadienoyl-CoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR10036,Pool reaction of acyl-CoA pool #2,Pool reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03224,3(S)-OH-11-cis-eicosenoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03225,3-oxo-11-cis-eicosenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00749,C20:5-CoA elongation,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False
MAR03226,oleoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03227,"trans,cis-octadeca-2,9-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03228,(S)-3-hydroxyoleyleoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR10167,Transport of FA(20:2) (c->e) #4,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09916,Carnitine shuttle of Na+/acylcarnitine(18:0) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09914,Carnitine shuttle of acylcarnitine(18:2)/Na+ (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR04024,ATP:CMP phosphotransferase (c),Nucleotide metabolism,Af only,0.0,0.0,0.0,equal,False,False
MAR09702,Exchange of coproporphyrin III,Exchange/demand reactions,both,0.0,0.0,0.0,equal,False,False
MAR03125,myristoyl-CoA:acetylCoA C-myristoyltransferase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00238,Heptadecanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR03123,(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR04875,Transport of orotate (c->e),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR00621,Exchange of lignocerate,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03122,(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR09650,Transport of coproporphyrin III (c->e),Transport reactions,both,0.0,0.0,0.0,equal,False,False
MAR00215,Transport of pentadecylic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03118,3-oxooctadecanoyl-CoA thiolase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00620,Exchange of margaric acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03117,3-hydroxyoctadecanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00618,Exchange of cerotic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR04923,Exchange of dodecanoylcarnitine,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09439,Exchange of uridine,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03129,(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03130,(S)-3-Hydroxytetradecanoyl-CoA:NAD+ oxidoreductase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03219,"trans,cis-2,13-docosadienoyl-CoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00662,Exchange of pentadecylic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR09904,Transport of chloride/Na+ (e->c) #15,Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR03218,(13Z)-docosenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR04485,thymidine:phosphate deoxy-alpha-D-ribosyltransferase,Pyrimidine metabolism,Af only,0.0,0.0,0.0,equal,False,False
MAR00697,Exchange of THA,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR04584,creatine kinase,"Glycine, serine and threonine metabolism",both,0.0,0.0,0.0,equal,False,False
MAR04603,Deoxyguanosine:orthophosphate ribosyltransferase,Purine metabolism,Am only,0.0,0.0,0.0,equal,False,False
MAR03139,Decanoyl-CoA:acetyl-CoA C-acyltransferase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03132,Lauroyl-CoA:acetyl-CoA C-acyltransferase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00214,Pentadecanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR03137,(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03136,(S)-3-Hydroxydodecanoyl-CoA hydro-lyase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03237,3-oxomyrist-5-enoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00637,Exchange of nervonic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR04770,coproporphyrin III to coproporphyrinogen III,Porphyrin metabolism,both,0.0,0.0,0.0,equal,False,False
MAR00181,Fatty Acyl CoA Desaturase (N-C20:3CoA -> N-C20:4CoA),Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False
MAR03229,3-oxooleoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR01788,Transport of thiamin-P (c->m),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR11949,Exchange of acylcarnitine(16:1) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03246,(S)-3-OH-11-cis-octadecenoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03247,3-oxo-11-cis-octadecenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR01871,Exchange of DHP triphosphate,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR03250,palmitoleoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03252,"trans,cis-hexadeca-2,9-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03254,(S)-3-hydroxypalmitoleoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR11948,Transport of acylcarnitine(16:1) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR02028,Trans-Hexadec-2-Enoyl CoA Reductase,Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False
MAR03256,3-oxopalmitoleoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03258,(7Z)-tetradecenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00040,3- (4-Hydroxyphenyl-)Lactate Formation,Ubiquinone synthesis,Am only,0.0,0.0,0.0,equal,False,False
MAR03260,"trans,cis-myristo-2,7-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03262,cis-OHtetradec-7-enoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03264,3-oxomyrist-7-enoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03245,"trans,cis-octadeca-2,11-dienoyCo hydratase (m)",Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03244,cis-vaccenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR13027,Transport of hydroxide/chloride (c->m/m->c),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13040,Exchange of heptadecenoic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13046,Exchange of FA(18:1) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13050,Exchange of FA(24:x),Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13055,Exchange of 9-heptadecylenic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13057,Exchange of heneicosanoic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13059,Exchange of nonadecylic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13061,Exchange of tricosanoic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13062,Exchange of tridecylic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13063,Exchange of ximenic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR13077,Transport of chloride (c->m),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03243,3-oxo-13-cis-eicosenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03242,3(S)-OH-13-cis-eicosenoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03241,"trans,cis-2,13-eicosadienoyl-CoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03240,(13Z)-eicosenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03272,3-cis-Dodecenoyl-CoA delta3-cis-delta2-trans-isomerase #2,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03411,9-eicosenoyl-CoA dehydrogenase,Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03230,7-hexadecenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00152,Fatty Acyl CoA Desaturase (N-C18:2CoA -> N-C18:3CoA) #2,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False
MAR03845,"5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase (c)","Glycine, serine and threonine metabolism",Am only,0.0,0.0,0.0,equal,False,False
MAR03231,"trans,cis-hexadeca-2,7-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR01461,Transport reaction #7,Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR03959,Transport of O2 (c->e),Transport reactions,both,0.0,0.0,0.0,equal,False,False
MAR00145,Fatty Acyl CoA Desaturase (N-C18:2CoA -> N-C18:3CoA),Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False
MAR03970,uridine 5'-monophosphate phosphohydrolase (c),Pyrimidine metabolism,Am only,0.0,0.0,0.0,equal,False,False
MAR10345,Exchange of tetradecenoylcarnitine(5),Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03413,"(8Z,11Z)-eicosadienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR01046,Transport of Fe2+ (c->m),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR03996,L-cysteine:NAD+ oxidoreductase,Cysteine and methionine metabolism,both,0.0,0.0,0.0,equal,False,False
MAR01031,FA-acyl CoA Synthase (N-C16:0CoA),Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False
MAR10241,Exchange of acylcarnitine(18:1) #4,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR10228,Exchange of FA(20:2),Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00239,Transport of margaric acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03804,L-glutamate:NADP+ oxidoreductase (deaminating),"Alanine, aspartate and glutamate metabolism",Am only,0.0,0.0,0.0,equal,False,False
MAR03232,(S)-3-hydroxy-7-hexadecenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03233,3-oxo-7-hexadecenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03234,5-tetradecenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03433,"10,13,16,19-docosatetraenoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03432,"13,16,19-docosatrienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR11266,Carnitine shuttle of dodecanoylcarnitine (e->c),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03431,"(11Z,14Z,17Z)-eicosatrienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03430,docosahexaenoyCoA dehydrogenase,Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR11357,Transport of 4-hydroxyphenyllactate (c->m),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR00112,Transport of acylcarnitine(22:6) (c->m),Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False
MAR03425,"10,13,16-docosatrienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00108,Transport of L-carnitine,Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False
MAR03424,"(13Z,16Z)-docosadienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03422,docosapentaenoyCoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03416,(11Z)-docosenoyl-CoA dehydrogenase,Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03414,"(5Z,8Z,11Z)-eicosatrienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00158,Transport of butyryl-CoA/L-carnitine (m->c/c->m),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR09422,Exchange of thymine,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR03116,(2E)-octadecenoyl-CoA hydratase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02690,Carnitine shuttle of C20:2-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02737,"Carnitine shuttle of 13,16,19-docosatrienoylcarni (c->m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02736,"Carnitine shuttle of 13,16,19-docosatrienoyl-CoA (c)",Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02735,Carnitine shuttle of C20:3-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02734,Carnitine shuttle of eicosatrienoyl (c->m) #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02733,Carnitine shuttle of C20:3-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR00423,Transport of TPA (c->e) #2,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR02691,Carnitine shuttle of eicosadienoyl (c->m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR08620,glutathione:dehydroascorbate oxidoreductase,Ascorbate and aldarate metabolism,both,0.0,0.0,0.0,equal,False,False
MAR05529,Transport of tryptophan/valine (c->e/e->c),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR02732,Carnitine shuttle of C22:6-CoA (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00335,Transport of lignocerate (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00422,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR08430,Transport of creatine-phosphate (m->c),Transport reactions,both,0.0,0.0,0.0,equal,False,False
MAR08428,Transport of creatine (c->m),Transport reactions,both,0.0,0.0,0.0,equal,False,False
MAR08619,dehydroascorbic acid synthesis (c) #2,Ascorbate and aldarate metabolism,both,0.0,0.0,0.0,equal,False,False
MAR02738,"Carnitine shuttle of 13,16,19-docosatrienoyl-CoA (m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00338,(15Z)-tetracosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR02764,Carnitine shuttle of docosapentaenoyl (c->m) #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02686,Carnitine shuttle of C20:1-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02771,Carnitine shuttle of docosadienoyl-CoA (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02687,Carnitine shuttle of C20:1-CoA #5,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR02688,Carnitine shuttle of eicosenoylcarnitine(11) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR08745,Transport of hydroxide/thiamin-P (c->m/m->c),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR02766,Carnitine shuttle of C22:5-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02762,Carnitine shuttle of C22:5-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR08667,mesaconyl-CoA phosphorylase,C5-branched dibasic acid metabolism,Af only,0.0,0.0,0.0,equal,False,False
MAR02741,Carnitine shuttle of C22:4-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02740,"Carnitine shuttle of 10,13,16,19-docosatetraenoyl (c->m)",Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02739,Carnitine shuttle of C22:4-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR08682,cystine GSH transferase,Cysteine and methionine metabolism,both,0.0,0.0,0.0,equal,False,False
MAR02689,Carnitine shuttle of C20:1-CoA #6,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR08668,mesaconate to mesaconyl-CoA,C5-branched dibasic acid metabolism,Af only,0.0,0.0,0.0,equal,False,False
MAR08427,creatine-P to creatine,Arginine and proline metabolism,both,0.0,0.0,0.0,equal,False,False
MAR00339,Transport of nervonic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00332,Tetracosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR00347,Transport of ximenic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR06781,Transport of 4-hydroxyphenylpyruvate (c->m),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR00374,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR06893,Transport of folate (e->c) #2,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR02704,docosanoylcarnitine transferase (m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00371,Transport of TPA (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00370,"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR00343,Transport of cerotic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR07781,Transport reaction #79,Transport reactions,both,0.0,0.0,0.0,equal,False,False
MAR02695,Carnitine shuttle of eicosatrienoyl (c->m),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02697,Carnitine shuttle of C20:3-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02702,docosanoylcarnitine transferase (c),Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR00346,Hexacosenoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR02703,Carnitine shuttle of docosanoyl (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR03236,cis-OHtetradec-5-enoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR00375,Transport of THA (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR00394,"12,15,18,21-tetracosatetraenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR02710,Carnitine shuttle of docosenoyl-CoA #4,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02707,Carnitine shuttle of docosenoyl-CoA #2,Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02709,Carnitine shuttle of docosenoylcarnitine(11) (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02708,Carnitine shuttle of docosenoyl-CoA #3,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR00419,Transport of TTA (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False
MAR06061,Transport of GSH/HCO3 (c->e/e->c) #5,Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR06067,Transport of GSH/HCO3 (c->e/e->c) #9,Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
MAR00342,Hexacosanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR02706,Carnitine shuttle of docosenoyl (m->c),Carnitine shuttle (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False
MAR02705,Carnitine shuttle of docosenoyl-CoA,Carnitine shuttle (cytosolic),Af only,0.0,0.0,0.0,equal,False,False
MAR00418,"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA hydrolase",Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False
MAR06366,Transport of deoxyguanosine (c->e),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False
