Reaction ID,Reaction name,Subsystem,Present in,"Carbon-normalised yield (Am, reference)",Carbon-normalised yield (Af),"Yield difference (Am - Af, Am as reference)",Higher yield in,Active in pFBA (Af),Active in pFBA (Am),Verdict
MAR00033,"Artificial reaction of 24-oxo-1alpha,23,25-trihydroxyvi",Artificial reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False,Only in Af
MAR00034,Artificial reaction of 3-carboxy-alpha-chromanol,Artificial reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False,Only in Af
MAR11896,Transport of 9-cis-retinoate (c->e),Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False,Only in Af
MAR11897,Exchange of 9-cis-retinoate,Exchange/demand reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False,Only in Af
MAR02144,"24-oxo-1α,25-diOHvitamin D3 hydroxylase (c)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False,Only in Af
MAR11424,Exchange of glucuronate,Exchange/demand reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False,Only in Af
MAR00090,Transport of bilirubin-monoglucuronoside (c->r),Transport reactions,both,0.0,-6.207291763595619e-06,6.207291763595619e-06,Am,True,False,Only in Af
MAR00089,Transport of bilirubin-bisglucuronoside (c->r),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False,Only in Af
MAR08716,Transport of 13-cis-retinoate (c->r),Transport reactions,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False,Only in Af
MAR02145,"24-oxo-1α,25-diOHvitamin D3 hydroxylase (m)",Vitamin D metabolism,both,0.0,6.207291763595619e-06,-6.207291763595619e-06,Af,True,False,Only in Af
MAR08720,Transport of FA pool (c->e),Transport reactions,both,0.0,5.983829260105372e-06,-5.983829260105372e-06,Af,True,False,Only in Af
MAR09209,Exchange of FA pool,Exchange/demand reactions,both,0.0,5.983829260105372e-06,-5.983829260105372e-06,Af,True,False,Only in Af
MAR00736,ceramide:phosphatidylcholine cholinephosphotransferase (c),Sphingolipid metabolism,both,9.631168338475688e-05,9.526273153398309e-05,1.0489518507737994e-06,Am,True,True,Higher in Am
MAR10046,"Transport of 1,2-diacylglycerol-LD-PC pool (c->e)",Transport reactions,both,9.631168338475688e-05,9.526273153398309e-05,1.0489518507737994e-06,Am,True,True,Higher in Am
MAR10047,"Exchange of 1,2-diacylglycerol-LD-PC pool",Exchange/demand reactions,both,9.631168338475688e-05,9.526273153398309e-05,1.0489518507737994e-06,Am,True,True,Higher in Am
MAR09172,Exchange of 1-organyl-2-lyso-sn-glycero-3-ph,Exchange/demand reactions,both,0.0,-1.4897500232632845e-07,1.4897500232632845e-07,Am,False,False,Only in Af
MAR07614,Acyl-CoA:1-alkyl-sn-glycero-3-phosphocholine O-acyltransferase,Ether lipid metabolism,both,0.0,1.4897500232632845e-07,-1.4897500232632845e-07,Af,False,False,Only in Af
MAR07609,Transport of 1-organyl-2-lyso-sn-glycero-3-ph (c->e),Transport reactions,both,0.0,-1.4897500232632845e-07,1.4897500232632845e-07,Am,False,False,Only in Af
MAR07777,Transport reaction #75,Transport reactions,both,0.0,9.931666821755233e-08,-9.931666821755233e-08,Af,False,False,Only in Af
MAR07779,Transport reaction #77,Transport reactions,both,0.0,9.931666821755233e-08,-9.931666821755233e-08,Af,False,False,Only in Af
MAR00643,phosphatidylethanolamine 2-acylhydrolase,Glycerophospholipid metabolism,both,0.0,8.69020846903583e-08,-8.69020846903583e-08,Af,False,False,Only in Af
MAR07601,1-alkyl-2-acylGPE oxidoreductase,Glycerophospholipid metabolism,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR07599,CDPethanolamine:1-alkyl-2-acylglycerol ethanolaminephosphotransferase,Glycerolipid metabolism,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR07590,Transport of acylglycerone-phosphate (c->x),Transport reactions,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR02626,palmitoyl-CoA:L-carnitine O-palmitoyltransferase #3,Carnitine shuttle (cytosolic),Af only,0.0,-4.9658334108776184e-08,4.9658334108776184e-08,Am,False,False,Only in Af
MAR07597,alkyglycerone-3-P reductase,Glycerophospholipid metabolism,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR02278,Transport of L-carnitine/acylcarnitine(16:0) (c->x/x->c),Transport reactions,Af only,0.0,-4.9658334108776184e-08,4.9658334108776184e-08,Am,False,False,Only in Af
MAR09827,Transport of ethanolamine-phosphate (e->c),Transport reactions,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR09849,Exchange of ethanolamine-phosphate,Exchange/demand reactions,both,0.0,-4.9658334108776184e-08,4.9658334108776184e-08,Am,False,False,Only in Af
MAR10039,Transport of FA pool (c->x),Transport reactions,both,0.0,-4.9658334108776184e-08,4.9658334108776184e-08,Am,False,False,Only in Af
MAR10040,Transport of acyl-CoA pool (c->x),Transport reactions,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR10061,fatty acyl-CoA reduction,Ether lipid metabolism,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR02121,Palmitoyl CoA:L-Carnitine O-Palmitoyltransferase,Fatty acid oxidation,Af only,0.0,-4.9658334108776184e-08,4.9658334108776184e-08,Am,False,False,Only in Af
MAR07598,1-Alkyl-2-acyl-sn-glycero-3-phosphate phosphohydrolase,Ether lipid metabolism,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR01633,Transport of C16:0-CoA (c->x),Transport reactions,Af only,0.0,-4.9658334108776184e-08,4.9658334108776184e-08,Am,False,False,Only in Af
MAR07596,Transport of alkyl-glycerone-3-phosphate (c->x),Transport reactions,both,0.0,-4.9658334108776184e-08,4.9658334108776184e-08,Am,False,False,Only in Af
MAR01462,Transport reaction #8,Transport reactions,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR00651,CTP:ethanolamine-phosphate cytidylyltransferase,Glycerophospholipid metabolism,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR07594,acylglycerone-phosphate reaction,Glycerophospholipid metabolism,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR07588,Acyl-CoA:glycerone-phosphate O-acyltransferase,Acylglycerides metabolism,both,0.0,4.9658334108776184e-08,-4.9658334108776184e-08,Af,False,False,Only in Af
MAR03239,3-cis-Dodecenoyl-CoA delta3-cis-delta2-trans-isomerase,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00193,Tridecanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00745,C18:4-CoA elongation,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09957,Carnitine shuttle of acylcarnitine(18:1)/Na+ (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00194,Transport of tridecylic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09948,"Acylcoa hydrolase, Cis, Cis-11, 14-Eicosadienoyl CoA",Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00743,C18:3-CoA elongation,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00700,Exchange of TTA,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03220,3(S)-OH-13-cis-docosenoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09925,Exchange of acylcarnitine(16:0) #3,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09924,Exchange of acylcarnitine(18:0) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09923,Exchange of acylcarnitine(18:1) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09922,Exchange of acylcarnitine(18:2) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00699,Exchange of TPA #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00698,Exchange of TPA,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09917,Carnitine shuttle of acylcarnitine(16:0)/Na+ (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09961,Carnitine shuttle of Na+/tetradecenoylcarnitine(5) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09973,Transport of Na+/3-Methylhistidine (c->e),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09915,Carnitine shuttle of Na+/acylcarnitine(18:1) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02149,Trans-Dodec-2-Enoyl CoA Reductase,Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00186,Fatty Acyl CoA Desaturase (N-C20:4CoA -> N-C20:5CoA),Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00747,C20:4-CoA elongation,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03221,3-oxo-13cis-docosenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03222,(11Z)-eicosenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03223,"trans,cis-2,11-eicosadienoyl-CoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR10036,Pool reaction of acyl-CoA pool #2,Pool reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03224,3(S)-OH-11-cis-eicosenoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03225,3-oxo-11-cis-eicosenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00749,C20:5-CoA elongation,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03226,oleoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03227,"trans,cis-octadeca-2,9-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03228,(S)-3-hydroxyoleyleoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR10167,Transport of FA(20:2) (c->e) #4,Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09916,Carnitine shuttle of Na+/acylcarnitine(18:0) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09914,Carnitine shuttle of acylcarnitine(18:2)/Na+ (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR04024,ATP:CMP phosphotransferase (c),Nucleotide metabolism,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09702,Exchange of coproporphyrin III,Exchange/demand reactions,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03125,myristoyl-CoA:acetylCoA C-myristoyltransferase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00238,Heptadecanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03123,(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR04875,Transport of orotate (c->e),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00621,Exchange of lignocerate,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03122,(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09650,Transport of coproporphyrin III (c->e),Transport reactions,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00215,Transport of pentadecylic acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03118,3-oxooctadecanoyl-CoA thiolase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00620,Exchange of margaric acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03117,3-hydroxyoctadecanoyl-CoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00618,Exchange of cerotic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR04923,Exchange of dodecanoylcarnitine,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09439,Exchange of uridine,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03129,(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03130,(S)-3-Hydroxytetradecanoyl-CoA:NAD+ oxidoreductase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03219,"trans,cis-2,13-docosadienoyl-CoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00662,Exchange of pentadecylic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR09904,Transport of chloride/Na+ (e->c) #15,Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03218,(13Z)-docosenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR04485,thymidine:phosphate deoxy-alpha-D-ribosyltransferase,Pyrimidine metabolism,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00697,Exchange of THA,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR04584,creatine kinase,"Glycine, serine and threonine metabolism",both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR04603,Deoxyguanosine:orthophosphate ribosyltransferase,Purine metabolism,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03139,Decanoyl-CoA:acetyl-CoA C-acyltransferase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03132,Lauroyl-CoA:acetyl-CoA C-acyltransferase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00214,Pentadecanoyl-CoA hydrolase,Acyl-CoA hydrolysis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03137,(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03136,(S)-3-Hydroxydodecanoyl-CoA hydro-lyase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03237,3-oxomyrist-5-enoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00637,Exchange of nervonic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR04770,coproporphyrin III to coproporphyrinogen III,Porphyrin metabolism,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00181,Fatty Acyl CoA Desaturase (N-C20:3CoA -> N-C20:4CoA),Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03229,3-oxooleoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR01788,Transport of thiamin-P (c->m),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR11949,Exchange of acylcarnitine(16:1) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03246,(S)-3-OH-11-cis-octadecenoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03247,3-oxo-11-cis-octadecenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR01871,Exchange of DHP triphosphate,Exchange/demand reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03250,palmitoleoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03252,"trans,cis-hexadeca-2,9-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03254,(S)-3-hydroxypalmitoleoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR11948,Transport of acylcarnitine(16:1) (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR02028,Trans-Hexadec-2-Enoyl CoA Reductase,Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03256,3-oxopalmitoleoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03258,(7Z)-tetradecenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00040,3- (4-Hydroxyphenyl-)Lactate Formation,Ubiquinone synthesis,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03260,"trans,cis-myristo-2,7-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03262,cis-OHtetradec-7-enoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03264,3-oxomyrist-7-enoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03245,"trans,cis-octadeca-2,11-dienoyCo hydratase (m)",Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03244,cis-vaccenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13027,Transport of hydroxide/chloride (c->m/m->c),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13040,Exchange of heptadecenoic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13046,Exchange of FA(18:1) #2,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13050,Exchange of FA(24:x),Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13055,Exchange of 9-heptadecylenic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13057,Exchange of heneicosanoic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13059,Exchange of nonadecylic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13061,Exchange of tricosanoic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13062,Exchange of tridecylic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13063,Exchange of ximenic acid,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR13077,Transport of chloride (c->m),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03243,3-oxo-13-cis-eicosenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03242,3(S)-OH-13-cis-eicosenoyCoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03241,"trans,cis-2,13-eicosadienoyl-CoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03240,(13Z)-eicosenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03272,3-cis-Dodecenoyl-CoA delta3-cis-delta2-trans-isomerase #2,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03411,9-eicosenoyl-CoA dehydrogenase,Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03230,7-hexadecenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00152,Fatty Acyl CoA Desaturase (N-C18:2CoA -> N-C18:3CoA) #2,Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03845,"5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase (c)","Glycine, serine and threonine metabolism",Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03231,"trans,cis-hexadeca-2,7-dienoyCoA hydratase (m)",Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR01461,Transport reaction #7,Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03959,Transport of O2 (c->e),Transport reactions,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00145,Fatty Acyl CoA Desaturase (N-C18:2CoA -> N-C18:3CoA),Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03970,uridine 5'-monophosphate phosphohydrolase (c),Pyrimidine metabolism,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR10345,Exchange of tetradecenoylcarnitine(5),Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03413,"(8Z,11Z)-eicosadienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR01046,Transport of Fe2+ (c->m),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03996,L-cysteine:NAD+ oxidoreductase,Cysteine and methionine metabolism,both,0.0,0.0,0.0,equal,False,False,No flux in either
MAR01031,FA-acyl CoA Synthase (N-C16:0CoA),Fatty acid biosynthesis,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR10241,Exchange of acylcarnitine(18:1) #4,Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR10228,Exchange of FA(20:2),Exchange/demand reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00239,Transport of margaric acid (c->e),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03804,L-glutamate:NADP+ oxidoreductase (deaminating),"Alanine, aspartate and glutamate metabolism",Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03232,(S)-3-hydroxy-7-hexadecenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03233,3-oxo-7-hexadecenoyl-CoA thiolase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03234,5-tetradecenoyl-CoA dehydrogenase (m),Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03433,"10,13,16,19-docosatetraenoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03432,"13,16,19-docosatrienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR11266,Carnitine shuttle of dodecanoylcarnitine (e->c),Transport reactions,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03431,"(11Z,14Z,17Z)-eicosatrienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03430,docosahexaenoyCoA dehydrogenase,Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR11357,Transport of 4-hydroxyphenyllactate (c->m),Transport reactions,Am only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00112,Transport of acylcarnitine(22:6) (c->m),Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03425,"10,13,16-docosatrienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR00108,Transport of L-carnitine,Fatty acid oxidation,Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03424,"(13Z,16Z)-docosadienoyl-CoA dehydrogenase",Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03422,docosapentaenoyCoA dehydrogenase (m),Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
MAR03416,(11Z)-docosenoyl-CoA dehydrogenase,Beta oxidation of even-chain fatty acids (mitochondrial),Af only,0.0,0.0,0.0,equal,False,False,No flux in either
