Model,Reaction ID,Reaction name,Subsystem,EC number,Minimum flux,Maximum flux,Flux range width,Range includes zero,Present in both models
Af,MAR04644,"5,10-Methylenetetrahydrofolate:dUMP C-methyltransferase",Pyrimidine metabolism,2.1.1.45,0.0012329964304402,0.0015412455380503,0.00030824910761,no,no
Af,MAR04652,succinate:quinone oxidoreductase,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,1.3.5.1,-0.6775219726462139,-0.1829035621949824,0.4946184104512314,no,yes
Af,MAR04655,dihydrofolate:NADP+ oxidoreductase,Folate metabolism,1.5.1.3,-0.0231249887079349,-0.0132157535269171,0.0099092351810177,no,no
Af,MAR04656,dihydrofolate:NADP+ oxidoreductase,Folate metabolism,1.5.1.3,0.0132157535269171,0.0231249887079349,0.0099092351810177,no,no
Af,MAR04710,"2-deoxy-D-ribose 1-phosphate 1,5-phosphomutase",Pentose phosphate pathway,5.4.2.7,0.0,0.0,0.0,yes,yes
Af,MAR04719,Production of Hexanoylcarnitine,Fatty acid oxidation,,0.0012329964304403,0.0015412455380503,0.0003082491076099,no,yes
Af,MAR04750,Uroporphyrinogen-III carboxy-lyase,Porphyrin metabolism,4.1.1.37,0.0655236883863054,0.15,0.0844763116136945,no,no
Af,MAR04752,Coproporphyrinogen:oxygen oxidoreductase(decarboxylating),Porphyrin metabolism,1.3.3.3,0.0655236883863147,0.15,0.0844763116136853,no,yes
Af,MAR04756,Transport of protoporphyrin (c to m),Mitochondrial transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR04762,Cytochrome c apocytochrome-c-lyase,Porphyrin metabolism,4.4.1.17,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR04767,bilirubin-glucuronoside:bilirubin-glucuronoside D-glucuronosyltransferase,ROS detoxification,2.4.1.95,0.000123299643044,0.000154124553805,3.082491076100637e-05,no,yes
Af,MAR04769,,Porphyrin metabolism,,0.0655236883863354,0.15,0.0844763116136645,no,no
Af,MAR04770,,Porphyrin metabolism,,-0.0844763116136645,0.0,0.0844763116136645,yes,yes
Af,MAR04848,Transport of hypoxanthine (c to e),Extracellular transport,,-0.6602479100952272,-0.1326917892314608,0.5275561208637664,no,yes
Af,MAR04852,"Dicarboxylate/tricarboxylate carrier (mal:akg), mitochondrial",Mitochondrial transport,,0.1829035621949744,0.6775219726459333,0.4946184104509588,no,yes
Af,MAR04855,Fumarate/malate antiporter (mitochondrial),Mitochondrial transport,,-0.6775219726458993,-0.1829035621949663,0.494618410450933,no,yes
Af,MAR04859,Exchange of Decanoyl Carnitine,Exchange/demand reactions,,-0.0152233387181404,-0.0090160017563514,0.006207336961789,no,no
Af,MAR04874,Transport of NH3 (c to m),Mitochondrial transport,,0.0351031174134724,0.0678790408707885,0.032775923457316,no,yes
Af,MAR04882,Transport of uracil (c to e),Extracellular transport,,0.0,0.1333333333333319,0.1333333333333319,yes,yes
Af,MAR04883,Transport of H2O (c to r),Endoplasmic reticular transport,,-0.0029283665222956,-0.0023426932178365,0.0005856733044591,no,yes
Af,MAR04886,Exchange of Malonyl Carnitine,Exchange/demand reactions,,-0.0090391293741879,-0.0036989892913208,0.0053401400828671,no,yes
Af,MAR04894,Transport of O2 (c to r),Endoplasmic reticular transport,,0.0016028953595723,0.0020036191994654,0.000400723839893,no,yes
Af,MAR04898,Transport of O2 (c to m),Mitochondrial transport,,0.1545526254043023,0.3536305024482052,0.1990778770439029,no,yes
Af,MAR04899,Exchange of Hexanoyl Carnitine,Exchange/demand reactions,,0.0012329964304403,0.0015412455380503,0.00030824910761,no,yes
Af,MAR04905,,Mitochondrial transport,,0.0012329964304402,0.0015412455380783,0.000308249107638,no,yes
Af,MAR04914,Transport of CoA (c to m),Mitochondrial transport,,-0.0183177622249516,-0.0116206184154216,0.00669714380953,no,yes
Af,MAR04919,Transport of CO2 (c to e),Extracellular transport,,0.3968411196093335,0.9090391293741876,0.5121980097648542,no,yes
Af,MAR04922,Transport of CO2 (c to m),Mitochondrial transport,,-633.285006514833,2.073722479412365,635.3587289942453,yes,yes
Af,MAR04923,Exchange of Lauroyl Carnitine,Exchange/demand reactions,,0.0,3.7032871587150982e-06,3.7032871587150982e-06,yes,no
Af,MAR04947,Transport of UTP (c to e),Extracellular transport,,-0.666666666666667,-0.5333333333333337,0.1333333333333333,no,yes
Af,MAR04948,Transport of acetaldehyde (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Af,MAR04958,Transport of ribose (c to e),Extracellular transport,,0.0,0.3942227875304355,0.3942227875304355,yes,yes
Af,MAR04963,,Mitochondrial transport,,0.1527554345505014,0.6764749851847878,0.5237195506342864,no,yes
Af,MAR04967,"Fatty Acid Beta Oxidation (C10:1->C8), Mitochondrial",Fatty acid oxidation,,0.0090160017563514,0.0156396297637853,0.0066236280074338,no,no
Af,MAR04969,Transport of nicotinamide (c to e),Extracellular transport,,-0.0030824910761007,-0.0024659928608805,0.0006164982152201,no,yes
Af,MAR04980,Transport of thymine (c to e),Extracellular transport,,0.0,0.0,0.0,yes,no
Af,MAR04990,Transport of H2S (c to e),Extracellular transport,,-0.0129819002178088,-0.0103855201742471,0.0025963800435617,no,yes
Af,MAR05006,Transport of folate (c to m),Mitochondrial transport,,0.0132157535269171,0.0231249887079349,0.0099092351810177,no,no
Af,MAR05034,Transport of thymidine (c to e),Extracellular transport,,0.0,0.0,0.0,yes,yes
Af,MAR05035,Transport of uridine (c to e),Extracellular transport,,0.0,0.1333333333333319,0.1333333333333319,yes,no
Af,MAR05042,Transport of inosine (c to e),Extracellular transport,,0.1326917892314609,0.6602479100952274,0.5275561208637665,no,yes
Af,MAR05043,Phosphate transporter  mitochondrial,Mitochondrial transport,,0.0,0.7503907176526111,0.7503907176526111,yes,no
Af,MAR05068,Transport of arginine (e to c),Extracellular transport,,0.0431269016531537,0.0539086270664422,0.0107817254132884,no,yes
Af,MAR05071,Transport of lysine (e to c),Extracellular transport,,0.0,0.0,0.0,yes,yes
Af,MAR05115,Transport of phenylalanine (c to m),Mitochondrial transport,,0.1184899071058162,0.6336430758790592,0.5151531687732429,no,no
Af,MAR05126,L proline transport  mitochondrial,Mitochondrial transport,,0.1527554345505014,0.6764749851847878,0.5237195506342864,no,yes
Af,MAR05130,L-Tyrosine:tRNA(Tyr) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.1,0.0172619500261638,0.0215774375327047,0.0043154875065409,no,yes
Af,MAR05131,L-Alanine:tRNA(Ala) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.7,0.0468538643567303,0.0585673304459129,0.0117134660891825,no,yes
Af,MAR05132,L-Arginine:tRNA(Arg) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.19,0.0283589179001262,0.0354486473751578,0.0070897294750315,no,yes
Af,MAR05133,L-Asparagine:tRNA(Asn) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.22,0.0061649821522013,0.0077062276902517,0.0015412455380503,no,yes
Af,MAR05134,L-Aspartate:tRNA(Asp) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.12,0.0172619500261638,0.0215774375327047,0.0043154875065409,no,yes
Af,MAR05135_Human-GEM,,,,0.0073979785826416,0.009247473228302,0.0018494946456604,no,yes
Af,MAR05136,L-Glutamine:tRNA(Gln) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.18,0.0086309750130819,0.0107887187663523,0.0021577437532704,no,yes
Af,MAR05137,L-glutamate:tRNA(Glu) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.17,0.0184949464566041,0.0231186830707551,0.004623736614151,no,yes
Af,MAR05138,glycine:tRNA(Gly) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.14,0.0345239000523276,0.0431548750654095,0.0086309750130819,no,yes
Af,MAR05139,L-Histidine:tRNA(His) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.21,0.0123299643044027,0.0154124553805034,0.0030824910761006,no,yes
Af,MAR05140,L-Isoleucine:tRNA(Ile) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.5,0.0073979785826416,0.009247473228302,0.0018494946456604,no,yes
Af,MAR05141,L-Leucine:tRNA(Leu) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.4,0.0456208679262901,0.0570260849078626,0.0114052169815725,no,yes
Af,MAR05142,L-lysine:tRNALys ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.6,0.0172619500261638,0.0215774375327047,0.0043154875065409,no,yes
Af,MAR05143,L-Methionine:tRNAMet ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.10,0.0172619500261638,0.0215774375327047,0.0043154875065409,no,yes
Af,MAR05145,L-Phenylalanine:tRNA(Ala) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.20,0.0123299643044027,0.0154124553805034,0.0030824910761006,no,yes
Af,MAR05146,L-proline:tRNA(Pro) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.15,0.0320579071914471,0.0400723839893088,0.0080144767978617,no,yes
Af,MAR05147,L-Serine:tRNA(Ser) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.11,0.0308249107610068,0.0385311384512585,0.0077062276902517,no,yes
Af,MAR05148,L-Threonine:tRNA(Thr) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.3,0.0123299643044027,0.0154124553805034,0.0030824910761006,no,yes
Af,MAR05149_Human-GEM,,,,0.0036989892913208,0.004623736614151,0.0009247473228302,no,yes
Af,MAR05150,L-Valine:tRNAVal ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,6.1.1.9,0.0246599286088054,0.0308249107610068,0.0061649821522013,no,yes
Af,MAR05171,,Protein assembly,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR05206,Transport of apoA1 (c to e),Extracellular transport,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR05227,Transport of apocytochrome-C (c to m),Mitochondrial transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR05303,Transport of ATP (c to e),Extracellular transport,,-0.4397572958630598,-0.0455345083326261,0.3942227875304336,no,yes
Af,MAR05304,Transport of dTMP (c to m),Mitochondrial transport,,0.5310527768816029,0.6643861102149362,0.1333333333333333,no,yes
Af,MAR05305,Alanine-Sodium symporter,Extracellular transport,,0.0,0.0,0.0,yes,yes
Af,MAR05308,L-glutamine reversible transport via sodium symport,Extracellular transport,,0.0221457498970493,0.0276821873713115,0.0055364374742622,no,yes
Af,MAR05314,L-valine transport in via sodium symport,Extracellular transport,,0.0,0.4062304927708383,0.4062304927708383,yes,yes
Af,MAR05315,L-leucine transport in via sodium symport,Extracellular transport,,0.0674070323239783,0.0842587904049729,0.0168517580809945,no,yes
Af,MAR05320,Glycine transport via sodium symport,Extracellular transport,,0.056059415141278,0.0700742689265975,0.0140148537853195,no,yes
Af,MAR05324,L-methionine transport in via sodium symport,Extracellular transport,,0.0217938500220656,0.027242312527582,0.0054484625055163,no,no
Af,MAR05361,Transport of propanoyl-CoA (c to m),Mitochondrial transport,,-0.0043810549570695,-0.0007397978582641,0.0036412570988053,no,no
Af,MAR05420,Transport of Fe2+ (c to m),Mitochondrial transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,no
Af,MAR05422,Transport of PPi (c to n),Nuclear transport,,-0.004623736614151,-0.0036989892913208,0.0009247473228302,no,yes
Af,MAR05423,Transport of CTP (c to n),Nuclear transport,,0.000369898929132,0.0004623736614151,9.247473228302046e-05,no,yes
Af,MAR05449,"Fatty Acid Beta Oxidation (C4->C2), Mitochondrial",Fatty acid oxidation,,0.0090160017563514,0.0156396297637852,0.0066236280074337,no,yes
Af,MAR05527,,Extracellular transport,,-0.3225949121831298,-0.2550304062534445,0.0675645059296852,no,no
Af,MAR05529,,Extracellular transport,,-0.3572589139544699,0.0489715788163688,0.4062304927708387,yes,no
Af,MAR05530,,Extracellular transport,,-0.0316793007136178,-0.0253434405708943,0.0063358601427235,no,yes
Af,MAR05531,,Extracellular transport,,0.0,0.4062304927708383,0.4062304927708383,yes,yes
Af,MAR05533,,Extracellular transport,,0.024510492191684,0.030638115239605,0.006127623047921,no,no
Af,MAR05536,,Extracellular transport,,-0.1111022463414765,-0.0888817970731814,0.0222204492682951,no,no
Af,MAR05537,,Extracellular transport,,-0.0224065148437544,-0.0179252118750035,0.0044813029687508,no,no
Af,MAR05541,,Extracellular transport,,-0.024261072017727,-0.0194088576141816,0.0048522144035454,no,no
Af,MAR05987,Iron  II  transport,Extracellular transport,,0.0655236883863354,0.15,0.0844763116136645,no,yes
Af,MAR06072,,Extracellular transport,,-0.0030824910761006,-0.0024659928608805,0.0006164982152201,no,no
Af,MAR06090,,Extracellular transport,,0.0024659928608805,0.0030824910761006,0.0006164982152201,no,no
Af,MAR06250,Transport of bilirubin-bisglucuronoside (c to e),Extracellular transport,,-0.000154124553805,-0.000123299643044,3.082491076100645e-05,no,yes
Af,MAR06258,Transport of bilirubin-monoglucuronoside (c to e),Extracellular transport,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06279,"Fatty Acid Beta Oxidation (C6:1->C4:0), Mitochondrial",Fatty acid oxidation,,0.0090160017563514,0.0156396297637852,0.0066236280074337,no,no
Af,MAR06328,ATP:ADP phosphatransferase,Mitochondrial transport,,-645.293900165122,646.0846593990391,1291.3785595641612,yes,yes
Af,MAR06375,L-serine via sodium symport,Extracellular transport,,0.0572316612319708,0.0715395765399635,0.0143079153079927,no,yes
Af,MAR06383,L-homoserine via sodium symport,Extracellular transport,,0.0,0.4062304927708385,0.4062304927708385,yes,yes
Af,MAR06402,octanoyl-[acp]:protein N6-octanoyltransferase,Lipoic acid metabolism,2.3.1.181,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR06403,[protein]-N6-(octanoyl)-L-lysine:an [Fe-S] cluster scaffold protein carrying a [4Fe-4S]2+ cluster sulfurtransferase,Lipoic acid metabolism,2.8.1.8,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR06436,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06438,Transport of 3-carboxy-alpha-chromanol (c to m),Mitochondrial transport,,-0.000154124553805,-0.000123299643044,3.082491076100669e-05,no,yes
Af,MAR06453,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06454,Transport of gamma-carboxyethyl-hydroxychroman (m to c),Mitochondrial transport,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06462,Transport of gamma-tocopherol (c to e),Extracellular transport,,-0.000154124553805,-0.000123299643044,3.082491076100645e-05,no,yes
Af,MAR06463,Transport of gamma-tocopherol (c to r),Endoplasmic reticular transport,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06465,,Vitamin E metabolism,1.14.13.30,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06467,,Vitamin E metabolism,1.14.13.30,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06468,Transport of 13-carboxy-gamma-tocopherol (c to r),Endoplasmic reticular transport,,-0.000154124553805,-0.000123299643044,3.082491076100683e-05,no,yes
Af,MAR06469,Transport of 13-carboxy-gamma-tocopherol (c to m),Mitochondrial transport,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06470,,Vitamin E metabolism,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06471,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06472,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06473,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06474,Transport of alpha-tocopherol (c to e),Extracellular transport,,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR06476,,Vitamin E metabolism,1.14.13.30,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06478,,Vitamin E metabolism,1.14.13.30,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06481,Transport of 13-carboxy-alpha-tocopherol (c to m),Mitochondrial transport,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06482,,Vitamin E metabolism,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06484,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06486,,Vitamin E metabolism,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06488,,Vitamin E metabolism,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06492,,Vitamin E metabolism,3.2.1.31,-0.000154124553805,-0.000123299643044,3.082491076100683e-05,no,yes
Af,MAR06505,Transport of riboflavin (c to e),Extracellular transport,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR06512,Transport of FAD (c to e),Extracellular transport,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR06513,,Mitochondrial transport,,-0.0013871209842453,-0.0011096967873962,0.000277424196849,no,yes
Af,MAR06627,,Pyrimidine metabolism,2.7.1.40,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR06629,Transport of retinol (c to r),Endoplasmic reticular transport,,0.000123299643044,0.000154124553805,3.082491076100683e-05,no,yes
Af,MAR06634,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.082491076100688e-05,no,yes
Af,MAR06638,11-cis-retinol:NAD+ oxidoreductase,Retinol metabolism,1.1.1.105,0.0004931985721761,0.0006164982152201,0.000123299643044,no,yes
Af,MAR06641,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.082491076100688e-05,no,yes
Af,MAR06642,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06644,9-cis-retinol:NAD+ oxidoreductase,Retinol metabolism,1.1.1.105,0.000123299643044,0.000154124553805,3.082491076100688e-05,no,yes
Af,MAR06649,,Retinol metabolism,1.14.14.1,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06651,all-trans-Retinal 11-cis-trans-isomerase,Retinol metabolism,,0.0006164982152201,0.0007706227690251,0.000154124553805,no,yes
Af,MAR06652,,Retinol metabolism,1.2.1.36,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR06654,,Retinol metabolism,1.14.14.1,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06655,,Retinol metabolism,1.14.14.1,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06656,,Retinol metabolism,1.14.14.1,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06657,Retinoate + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> all-trans-18-Hydroxyretinoic acid + [Oxidized NADPH---hemoprotein reductase] + H2O,Retinol metabolism,1.14.14.1,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06658,Retinoate + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> all-trans-18-Hydroxyretinoic acid + [Oxidized NADPH---hemoprotein reductase] + H2O,Retinol metabolism,1.14.14.1,0.000123299643044,0.000154124553805,3.082491076100688e-05,no,yes
Af,MAR06660,,Retinol metabolism,,-0.00030824910761,-0.000246599286088,6.164982152201371e-05,no,yes
Af,MAR06664,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06665,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06668,,Retinol metabolism,2.4.1.17,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06669,,Retinol metabolism,2.4.1.17,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06672,,Retinol metabolism,,0.0011096967873962,0.0013871209842453,0.000277424196849,no,yes
Af,MAR06673,,Retinol metabolism,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06674,,Retinol metabolism,1.2.1.36,-0.00030824910761,-0.000246599286088,6.164982152201366e-05,no,yes
Af,MAR06675,,Retinol metabolism,1.2.1.36,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR06677,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06678,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06682,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06687,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06690,,Retinol metabolism,,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR06691,,Retinol metabolism,,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR06692,,Retinol metabolism,,0.000123299643044,0.000154124553805,3.082491076100683e-05,no,yes
Af,MAR06693,,Retinol metabolism,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06700,Retinoate + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> all-trans-4-Hydroxyretinoic acid + [Oxidized NADPH---hemoprotein reductase] + H2O,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06701,Retinoate + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> all-trans-4-Hydroxyretinoic acid + [Oxidized NADPH---hemoprotein reductase] + H2O,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06702,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06703,,Retinol metabolism,1.14.-.-,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR06725,L-Phenylalanine:2-oxoglutarate aminotransferase,"Phenylalanine, tyrosine and tryptophan biosynthesis",2.6.1.1;2.6.1.5;2.6.1.57,-0.6336430758790392,-0.1184899071058034,0.5151531687732358,no,yes
Af,MAR06893,Transport of Folate,Extracellular transport,,0.0,0.0,0.0,yes,no
Af,MAR06911,Complex II reaction for respiratory chain,Oxidative phosphorylation,1.5.5.1,0.0079063049689187,0.0302071916314984,0.0223008866625797,no,yes
Af,MAR06912,diphosphate phosphohydrolase,Oxidative phosphorylation,3.6.1.1,0.0041382001197089,0.3803681089759422,0.3762299088562333,no,yes
Af,MAR06914,ferrocytochrome-c:oxygen oxidoreductase,Oxidative phosphorylation,1.9.3.1,0.1523332318295098,0.3508562604797029,0.198523028650193,no,yes
Af,MAR06916,ATP phosphohydrolase,Oxidative phosphorylation,3.6.1.3;3.6.1.5;3.6.3.1;3.6.3.10;3.6.3.14;3.6.3.8;3.6.3.9;3.6.4.3;3.6.4.4;3.6.4.6;3.6.4.12;3.6.4.13,0.3871668163619458,0.8810181247062815,0.4938513083443356,no,yes
Af,MAR06918,ubiquinol:ferricytochrome-c oxidoreductase,Oxidative phosphorylation,1.10.2.2,0.3046664636590196,0.7017125209594058,0.3970460573003862,no,yes
Af,MAR07160,Deoxynucleoside triphosphate:DNA deoxynucleotidyltransferase,Nucleotide metabolism,2.7.7.7,0.0024659928608805,0.0030824910761006,0.0006164982152201,no,yes
Af,MAR07161,nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed),Nucleotide metabolism,2.7.7.6;2.7.7.19;2.7.7.52,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR07588,Acyl-CoA:glycerone-phosphate O-acyltransferase,Acylglycerides metabolism,2.3.1.42,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR07590,Transport of acylglycerone-phosphate (c to x),Peroxisomal transport,,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR07594,1-Acyl-glycerone-3-phosphate:long-chain-alcohol O-3-phospho-2-oxopropanyltransferase,Glycerophospholipid metabolism,2.5.1.26,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR07596,Transport of alkyl-glycerone-3-phosphate (c to x),Peroxisomal transport,,-1.2329964304402736e-06,-9.863971443522188e-07,2.4659928608805485e-07,no,yes
Af,MAR07597,Alkyl glycerol phosphate acyltransferase,Glycerophospholipid metabolism,,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR07598,1-Alkyl-2-acyl-sn-glycero-3-phosphate phosphohydrolase,Ether lipid metabolism,3.1.3.4,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR07599,CDPethanolamine:1-alkyl-2-acylglycerol ethanolaminephosphotransferase,Glycerolipid metabolism,2.7.8.1,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR07601,"plasmanylethanolamine,ferrocytochrome b5:oxygen oxidoreductase (plasmenylethanolamine-forming)",Glycerophospholipid metabolism,1.14.99.19,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR07609,Transport of 1-organyl-2-lyso-sn-glycero-3-phosphocholine (c to e),Extracellular transport,,-3.69898929132082e-06,-2.9591914330566556e-06,7.397978582641643e-07,no,yes
Af,MAR07614,Acyl-CoA:1-alkyl-sn-glycero-3-phosphocholine O-acyltransferase,Ether lipid metabolism,2.3.1.23,2.9591914330566556e-06,3.69898929132082e-06,7.397978582641643e-07,no,yes
Af,MAR07638,Transport of H+ (c to m),Mitochondrial transport,,0.0,635.3587289942443,635.3587289942443,yes,yes
Af,MAR07717,uridine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,0.5293805696227744,0.6627139029561099,0.1333333333333355,no,yes
Af,MAR07719,Transport of uridine (c to m),Mitochondrial transport,,-0.6627139029561082,-0.5293805696227744,0.1333333333333338,no,yes
Af,MAR07735,Transport of heme (c to e),Extracellular transport,,0.0642906919558952,0.1487670035695597,0.0844763116136644,no,yes
Af,MAR07765,Transport of SAM (c to n),Nuclear transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR07767,Transport of SAH (c to n),Nuclear transport,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
